"FailureType","Displacement:0","Displacement:1","Displacement:2","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,0,0,0,-5.272977352,1.37887364e-05,0,1.37887364e-05,4.416782379,0,0,0,-0.1712384373,-0.00327346148,6.501178262e-09,0,6.501178262e-09,0.003186066169,0,0,0,0,-0.0002124202147,-1.004533967e-08,0,-1.004533967e-08,0.0004332535027,0,0,0,-4.909814303e-16,1,0.05459999293,0.1545999944,0,0
1,0,0,0,-5.029685974,2.363448402e-05,0,2.363448402e-05,4.536067963,0,0,0,-0.0987226516,-0.003080602968,1.88926208e-08,0,1.88926208e-08,0.00302976626,0,0,0,0,-0.0001220270715,-9.468814177e-09,0,-9.468814177e-09,0.0002488869068,0,0,0,-2.888793955e-16,1,0.05849999934,0.1585000008,0,0
1,0,0,0,-4.800889969,4.535531843e-05,0,4.535531843e-05,4.648246765,0,0,0,-0.03052815422,-0.002900434658,4.488792626e-08,0,4.488792626e-08,0.002885220572,0,0,0,0,-3.822057261e-05,-9.538488221e-09,0,-9.538488221e-09,7.795504644e-05,0,0,0,-9.157246723e-17,1,0.06240000576,0.1624000072,0,0
0,0,0,0,-4.578669071,3.096086584e-05,0,3.096086584e-05,4.587402821,0,0,0,0.001745797694,-0.002748250496,3.715304686e-08,0,3.715304686e-08,0.002751391614,0,0,0,0,-3.37205108e-15,-8.396651503e-17,0,-8.396651503e-17,3.362021575e-15,0,0,0,9.940503218e-18,1,0.06629999727,0.1662999988,0,0
0,0,0,0,-4.372665405,-2.91765582e-06,0,-2.91765582e-06,4.379208565,0,0,0,0.001308747451,-0.002624386223,-3.501178458e-09,0,-3.501178458e-09,0.002626740374,0,0,0,0,-3.218459655e-15,-8.01863658e-17,0,-8.01863658e-17,3.21269369e-15,0,0,0,5.705056827e-18,1,0.07020000368,0.1702000052,0,0
0,0,0,0,-4.176728725,4.629378509e-06,0,4.629378509e-06,4.185854912,0,0,0,0.001825097948,-0.002507131081,5.555218063e-09,0,5.555218063e-09,0.00251041702,0,0,0,0,-3.07902342e-15,-7.660814791e-17,0,-7.660814791e-17,3.068297866e-15,0,0,0,1.136543928e-17,1,0.0740999952,0.1740999967,0,0
0,0,0,0,-3.998728752,-5.327992767e-06,0,-5.327992767e-06,4.003466606,0,0,0,0.0009479807923,-0.002399807097,-6.393658936e-09,0,-6.393658936e-09,0.002401514212,0,0,0,0,-2.94188561e-15,-7.329504471e-17,0,-7.329504471e-17,2.938850267e-15,0,0,0,3.498646428e-18,1,0.07800000161,0.1780000031,0,0
0,0,0,0,-3.823708534,4.984811767e-06,0,4.984811767e-06,3.834602833,0,0,0,0.002177847782,-0.002295530634,5.981778184e-09,0,5.981778184e-09,0.002299456857,0,0,0,0,-2.820329606e-15,-7.017051222e-17,0,-7.017051222e-17,2.806486334e-15,0,0,0,1.508227031e-17,1,0.08189999312,0.1818999946,0,0
0,0,0,0,-3.671057463,-9.036256415e-06,0,-9.036256415e-06,3.672858953,0,0,0,0.0003589469125,-0.002202848671,-1.084348344e-08,0,-1.084348344e-08,0.002203497337,0,0,0,0,-2.696534046e-15,-6.72985279e-17,0,-6.72985279e-17,2.698252888e-15,0,0,0,-2.167170191e-18,1,0.08579999954,0.185800001,0,0
0,0,0,0,-3.51467514,5.416932254e-06,0,5.416932254e-06,3.525878191,0,0,0,0.002240374917,-0.00211014715,6.500320282e-09,0,6.500320282e-09,0.002114184434,0,0,0,0,-2.596511525e-15,-6.452903456e-17,0,-6.452903456e-17,2.578849194e-15,0,0,0,1.689204223e-17,1,0.08970000595,0.1897000074,0,0
