radius  u   sigma_rr   sigma_tt   sigma_zz  eps_rr   eps_tt   eps_zz  eps_p_rr   eps_p_tt   eps_p_zz
3.2629  2.68147e-05   -0.00184891   0.0166587   0.00296196   -2.88652e-06   8.21805e-06   0   -4.23516e-22   0   -2.11758e-22
3.259  2.6826e-05   -0.00187103   0.0166809   0.00296197   -2.8998e-06   8.23135e-06   0   -4.23516e-22   0   -6.35275e-22
3.2551  2.68373e-05   -0.00189323   0.0167031   0.00296198   -2.91313e-06   8.24469e-06   0   -4.23516e-22   0   -6.35275e-22
3.2512  2.68487e-05   -0.00191551   0.0167255   0.00296199   -2.9265e-06   8.25809e-06   0   -8.47033e-22   0   -6.35275e-22
3.2473  2.68601e-05   -0.00193787   0.0167479   0.002962   -2.93992e-06   8.27153e-06   0   -8.47033e-22   0   -6.35275e-22
3.2434  2.68716e-05   -0.00196031   0.0167704   0.00296201   -2.95339e-06   8.28502e-06   0   -4.23516e-22   0   -4.23516e-22
3.2395  2.68832e-05   -0.00198283   0.0167929   0.00296202   -2.96691e-06   8.29855e-06   0   -8.47033e-22   -1.69407e-21   -6.35275e-22
3.2356  2.68948e-05   -0.00200544   0.0168156   0.00296203   -2.98048e-06   8.31214e-06   0   -8.47033e-22   1.69407e-21   -4.23516e-22
3.2317  2.69064e-05   -0.00202812   0.0168383   0.00296204   -2.9941e-06   8.32578e-06   0   -4.23516e-22   1.69407e-21   -4.23516e-22
3.2278  2.69181e-05   -0.00205089   0.0168612   0.00296205   -3.00777e-06   8.33946e-06   0   0   0   -4.23516e-22
3.2239  2.69299e-05   -0.00207374   0.0168841   0.00296206   -3.02148e-06   8.3532e-06   0   -8.47033e-22   0   -6.35275e-22
3.22  2.69417e-05   -0.00209668   0.016907   0.00296207   -3.03525e-06   8.36698e-06   0   -4.23516e-22   0   -2.11758e-22
3.2161  2.69536e-05   -0.00211969   0.0169301   0.00296208   -3.04907e-06   8.38082e-06   0   -8.47033e-22   0   -4.23516e-22
3.2122  2.69655e-05   -0.00214279   0.0169533   0.0029621   -3.06293e-06   8.3947e-06   0   -4.23516e-22   0   -4.23516e-22
3.2083  2.69774e-05   -0.00216598   0.0169765   0.00296211   -3.07685e-06   8.40864e-06   0   -8.47033e-22   0   -4.23516e-22
3.2044  2.69895e-05   -0.00218925   0.0169998   0.00296212   -3.09082e-06   8.42263e-06   0   -8.47033e-22   0   -6.35275e-22
3.2005  2.70016e-05   -0.0022126   0.0170232   0.00296213   -3.10484e-06   8.43667e-06   0   -8.47033e-22   0   -4.23516e-22
3.1966  2.70137e-05   -0.00223604   0.0170467   0.00296214   -3.11891e-06   8.45076e-06   0   -4.23516e-22   0   -4.23516e-22
3.1927  2.70259e-05   -0.00225957   0.0170703   0.00296215   -3.13303e-06   8.4649e-06   0   0   -1.69407e-21   -2.11758e-22
3.1888  2.70381e-05   -0.00228318   0.017094   0.00296216   -3.1472e-06   8.47909e-06   0   -4.23516e-22   0   -2.11758e-22
3.1849  2.70504e-05   -0.00230688   0.0171177   0.00296217   -3.16143e-06   8.49334e-06   0   -4.23516e-22   0   -4.23516e-22
3.181  2.70628e-05   -0.00233067   0.0171416   0.00296218   -3.17571e-06   8.50763e-06   0   0   0   0
3.1771  2.70752e-05   -0.00235454   0.0171655   0.00296219   -3.19004e-06   8.52198e-06   0   -4.23516e-22   0   -2.11758e-22
3.1732  2.70877e-05   -0.0023785   0.0171895   0.0029622   -3.20442e-06   8.53639e-06   0   -8.47033e-22   0   -2.11758e-22
3.1693  2.71002e-05   -0.00240255   0.0172136   0.00296221   -3.21886e-06   8.55084e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.1654  2.71128e-05   -0.00242669   0.0172378   0.00296223   -3.23335e-06   8.56535e-06   0   -4.23516e-22   0   -4.23516e-22
3.1615  2.71254e-05   -0.00245092   0.0172621   0.00296224   -3.24789e-06   8.57992e-06   0   -4.23516e-22   0   -6.35275e-22
3.1576  2.71381e-05   -0.00247524   0.0172865   0.00296225   -3.26249e-06   8.59454e-06   0   -4.23516e-22   0   -4.23516e-22
3.1537  2.71509e-05   -0.00249964   0.0173109   0.00296226   -3.27714e-06   8.60921e-06   0   0   0   0
3.1498  2.71637e-05   -0.00252414   0.0173355   0.00296227   -3.29185e-06   8.62393e-06   0   -8.47033e-22   0   -6.35275e-22
3.1459  2.71765e-05   -0.00254873   0.0173601   0.00296228   -3.30661e-06   8.63872e-06   0   0   0   0
3.142  2.71895e-05   -0.00257341   0.0173849   0.00296229   -3.32142e-06   8.65355e-06   0   -4.23516e-22   0   -6.35275e-22
3.1381  2.72024e-05   -0.00259819   0.0174097   0.00296231   -3.33629e-06   8.66844e-06   0   -4.23516e-22   0   -6.35275e-22
3.1342  2.72155e-05   -0.00262305   0.0174346   0.00296232   -3.35122e-06   8.68339e-06   0   -4.23516e-22   0   -4.23516e-22
3.1303  2.72286e-05   -0.00264801   0.0174597   0.00296233   -3.3662e-06   8.69839e-06   0   -8.47033e-22   0   -4.23516e-22
3.1264  2.72417e-05   -0.00267306   0.0174848   0.00296234   -3.38124e-06   8.71345e-06   0   -4.23516e-22   -1.69407e-21   -2.11758e-22
3.1225  2.7255e-05   -0.00269821   0.01751   0.00296235   -3.39634e-06   8.72857e-06   0   -8.47033e-22   0   -6.35275e-22
3.1186  2.72682e-05   -0.00272345   0.0175353   0.00296236   -3.41149e-06   8.74374e-06   0   -4.23516e-22   0   0
3.1147  2.72816e-05   -0.00274878   0.0175607   0.00296238   -3.42669e-06   8.75897e-06   0   -4.23516e-22   -1.69407e-21   -2.11758e-22
3.1108  2.7295e-05   -0.00277421   0.0175862   0.00296239   -3.44196e-06   8.77426e-06   0   -8.47033e-22   0   -2.11758e-22
3.1069  2.73084e-05   -0.00279974   0.0176117   0.0029624   -3.45728e-06   8.7896e-06   0   -8.47033e-22   0   -4.23516e-22
3.103  2.73219e-05   -0.00282536   0.0176374   0.00296241   -3.47266e-06   8.805e-06   0   -8.47033e-22   0   -4.23516e-22
3.0991  2.73355e-05   -0.00285108   0.0176632   0.00296242   -3.4881e-06   8.82046e-06   0   -4.23516e-22   -1.69407e-21   -2.11758e-22
3.0952  2.73491e-05   -0.00287689   0.0176891   0.00296244   -3.5036e-06   8.83598e-06   0   -8.47033e-22   -1.69407e-21   -4.23516e-22
3.0913  2.73628e-05   -0.00290281   0.017715   0.00296245   -3.51915e-06   8.85156e-06   0   0   0   0
3.0874  2.73766e-05   -0.00292882   0.0177411   0.00296246   -3.53477e-06   8.8672e-06   0   -4.23516e-22   0   -4.23516e-22
3.0835  2.73904e-05   -0.00295493   0.0177673   0.00296247   -3.55044e-06   8.88289e-06   0   -4.23516e-22   0   -4.23516e-22
3.0796  2.74043e-05   -0.00298114   0.0177936   0.00296249   -3.56617e-06   8.89865e-06   0   -4.23516e-22   0   -2.11758e-22
3.0757  2.74182e-05   -0.00300745   0.0178199   0.0029625   -3.58197e-06   8.91446e-06   0   -4.23516e-22   1.69407e-21   -2.11758e-22
3.0718  2.74322e-05   -0.00303386   0.0178464   0.00296251   -3.59782e-06   8.93034e-06   0   -4.23516e-22   0   -2.11758e-22
3.0679  2.74463e-05   -0.00306037   0.017873   0.00296252   -3.61373e-06   8.94628e-06   0   -8.47033e-22   0   -6.35275e-22
3.064  2.74604e-05   -0.00308698   0.0178997   0.00296254   -3.62971e-06   8.96227e-06   0   -4.23516e-22   0   0
3.0601  2.74746e-05   -0.00311369   0.0179264   0.00296255   -3.64574e-06   8.97833e-06   0   -4.23516e-22   0   0
3.0562  2.74888e-05   -0.00314051   0.0179533   0.00296256   -3.66184e-06   8.99445e-06   0   -8.47033e-22   0   -8.47033e-22
3.0523  2.75032e-05   -0.00316742   0.0179803   0.00296257   -3.678e-06   9.01063e-06   0   -8.47033e-22   0   -6.35275e-22
3.0484  2.75175e-05   -0.00319444   0.0180074   0.00296259   -3.69422e-06   9.02688e-06   0   -4.23516e-22   1.69407e-21   -4.23516e-22
3.0445  2.7532e-05   -0.00322157   0.0180346   0.0029626   -3.7105e-06   9.04318e-06   0   -1.27055e-21   1.69407e-21   -8.47033e-22
3.0406  2.75465e-05   -0.0032488   0.0180619   0.00296261   -3.72685e-06   9.05955e-06   0   0   0   -4.23516e-22
3.0367  2.7561e-05   -0.00327613   0.0180893   0.00296263   -3.74326e-06   9.07598e-06   0   -8.47033e-22   0   -2.11758e-22
3.0328  2.75757e-05   -0.00330357   0.0181168   0.00296264   -3.75973e-06   9.09248e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.0289  2.75904e-05   -0.00333112   0.0181444   0.00296265   -3.77626e-06   9.10904e-06   0   0   -1.69407e-21   -2.11758e-22
3.025  2.76051e-05   -0.00335877   0.0181721   0.00296267   -3.79286e-06   9.12566e-06   0   0   0   -4.23516e-22
3.0211  2.76199e-05   -0.00338653   0.0181999   0.00296268   -3.80952e-06   9.14235e-06   0   -4.23516e-22   0   -4.23516e-22
3.0172  2.76348e-05   -0.00341439   0.0182279   0.00296269   -3.82625e-06   9.1591e-06   0   -8.47033e-22   0   -4.23516e-22
3.0133  2.76498e-05   -0.00344237   0.0182559   0.00296271   -3.84305e-06   9.17592e-06   0   0   0   0
3.0094  2.76648e-05   -0.00347045   0.0182841   0.00296272   -3.8599e-06   9.1928e-06   0   -8.47033e-22   0   -4.23516e-22
3.0055  2.76799e-05   -0.00349864   0.0183123   0.00296273   -3.87683e-06   9.20975e-06   0   0   0   -6.35275e-22
3.0016  2.76951e-05   -0.00352695   0.0183407   0.00296275   -3.89382e-06   9.22676e-06   0   -8.47033e-22   0   -4.23516e-22
2.9977  2.77103e-05   -0.00355536   0.0183692   0.00296276   -3.91087e-06   9.24385e-06   0   0   0   -2.11758e-22
2.9938  2.77256e-05   -0.00358388   0.0183978   0.00296278   -3.928e-06   9.26099e-06   0   -8.47033e-22   0   -4.23516e-22
2.9899  2.77409e-05   -0.00361252   0.0184265   0.00296279   -3.94519e-06   9.27821e-06   0   -8.47033e-22   0   -4.23516e-22
2.986  2.77563e-05   -0.00364127   0.0184553   0.0029628   -3.96244e-06   9.29549e-06   0   -8.47033e-22   0   -6.35275e-22
2.9821  2.77718e-05   -0.00367013   0.0184842   0.00296282   -3.97977e-06   9.31284e-06   0   -8.47033e-22   -1.69407e-21   -2.11758e-22
2.9782  2.77874e-05   -0.0036991   0.0185133   0.00296283   -3.99716e-06   9.33026e-06   0   -8.47033e-22   0   0
2.9743  2.7803e-05   -0.00372819   0.0185424   0.00296285   -4.01462e-06   9.34775e-06   0   0   -1.69407e-21   0
2.9704  2.78187e-05   -0.00375739   0.0185717   0.00296286   -4.03215e-06   9.3653e-06   0   0   0   -4.23516e-22
2.9665  2.78344e-05   -0.00378671   0.0186011   0.00296288   -4.04975e-06   9.38293e-06   0   0   0   -2.11758e-22
2.9626  2.78503e-05   -0.00381614   0.0186306   0.00296289   -4.06742e-06   9.40062e-06   0   0   -1.69407e-21   0
2.9587  2.78662e-05   -0.00384569   0.0186602   0.0029629   -4.08516e-06   9.41838e-06   0   -8.47033e-22   -1.69407e-21   -6.35275e-22
2.9548  2.78821e-05   -0.00387535   0.01869   0.00296292   -4.10296e-06   9.43622e-06   0   -8.47033e-22   0   -4.23516e-22
2.9509  2.78982e-05   -0.00390514   0.0187198   0.00296293   -4.12084e-06   9.45413e-06   0   -8.47033e-22   0   -4.23516e-22
2.947  2.79143e-05   -0.00393504   0.0187498   0.00296295   -4.13879e-06   9.4721e-06   0   -1.69407e-21   1.69407e-21   -6.35275e-22
2.9431  2.79305e-05   -0.00396506   0.0187799   0.00296296   -4.15681e-06   9.49015e-06   0   0   -1.69407e-21   -2.11758e-22
2.9392  2.79467e-05   -0.0039952   0.0188101   0.00296298   -4.17491e-06   9.50827e-06   0   0   0   -2.11758e-22
2.9353  2.7963e-05   -0.00402546   0.0188404   0.00296299   -4.19307e-06   9.52646e-06   0   -8.47033e-22   0   -4.23516e-22
2.9314  2.79794e-05   -0.00405584   0.0188709   0.00296301   -4.21131e-06   9.54473e-06   0   -8.47033e-22   0   -4.23516e-22
2.9275  2.79959e-05   -0.00408634   0.0189015   0.00296302   -4.22962e-06   9.56307e-06   0   -8.47033e-22   0   -8.47033e-22
2.9236  2.80124e-05   -0.00411697   0.0189322   0.00296304   -4.248e-06   9.58148e-06   0   -8.47033e-22   0   -4.23516e-22
2.9197  2.8029e-05   -0.00414771   0.018963   0.00296306   -4.26646e-06   9.59996e-06   0   0   0   0
2.9158  2.80457e-05   -0.00417858   0.0189939   0.00296307   -4.28499e-06   9.61852e-06   0   0   -1.69407e-21   -2.11758e-22
2.9119  2.80624e-05   -0.00420958   0.019025   0.00296309   -4.3036e-06   9.63716e-06   0   -8.47033e-22   0   -4.23516e-22
2.908  2.80793e-05   -0.0042407   0.0190562   0.0029631   -4.32228e-06   9.65586e-06   0   0   0   -4.23516e-22
2.9041  2.80961e-05   -0.00427194   0.0190875   0.00296312   -4.34104e-06   9.67465e-06   0   -8.47033e-22   0   -6.35275e-22
2.9002  2.81131e-05   -0.00430331   0.019119   0.00296313   -4.35987e-06   9.69351e-06   0   -8.47033e-22   0   -6.35275e-22
2.8963  2.81302e-05   -0.00433481   0.0191506   0.00296315   -4.37878e-06   9.71244e-06   0   -8.47033e-22   0   -2.11758e-22
2.8924  2.81473e-05   -0.00436643   0.0191823   0.00296317   -4.39776e-06   9.73146e-06   0   -8.47033e-22   0   -4.23516e-22
2.8885  2.81645e-05   -0.00439819   0.0192141   0.00296318   -4.41682e-06   9.75055e-06   0   -8.47033e-22   1.69407e-21   -4.23516e-22
2.8846  2.81817e-05   -0.00443007   0.0192461   0.0029632   -4.43596e-06   9.76971e-06   0   -8.47033e-22   0   -6.35275e-22
2.8807  2.81991e-05   -0.00446208   0.0192781   0.00296321   -4.45517e-06   9.78896e-06   0   -8.47033e-22   0   -4.23516e-22
2.8768  2.82165e-05   -0.00449422   0.0193104   0.00296323   -4.47447e-06   9.80828e-06   0   -8.47033e-22   0   -4.23516e-22
2.8729  2.8234e-05   -0.00452649   0.0193427   0.00296325   -4.49384e-06   9.82769e-06   0   -8.47033e-22   0   -4.23516e-22
2.869  2.82515e-05   -0.00455889   0.0193752   0.00296326   -4.51329e-06   9.84717e-06   0   0   0   -2.11758e-22
2.8651  2.82692e-05   -0.00459143   0.0194078   0.00296328   -4.53282e-06   9.86673e-06   0   -8.47033e-22   0   -4.23516e-22
2.8612  2.82869e-05   -0.00462409   0.0194406   0.0029633   -4.55243e-06   9.88637e-06   0   0   0   -4.23516e-22
2.8573  2.83047e-05   -0.0046569   0.0194735   0.00296331   -4.57213e-06   9.90609e-06   0   -8.47033e-22   0   -6.35275e-22
2.8534  2.83225e-05   -0.00468983   0.0195065   0.00296333   -4.5919e-06   9.92589e-06   0   0   0   0
2.8495  2.83405e-05   -0.0047229   0.0195396   0.00296335   -4.61175e-06   9.94578e-06   0   0   -1.69407e-21   0
2.8456  2.83585e-05   -0.00475611   0.0195729   0.00296336   -4.63168e-06   9.96574e-06   0   -1.69407e-21   1.69407e-21   -6.35275e-22
2.8417  2.83766e-05   -0.00478945   0.0196064   0.00296338   -4.6517e-06   9.98579e-06   0   0   0   -2.11758e-22
2.8378  2.83948e-05   -0.00482294   0.0196399   0.0029634   -4.6718e-06   1.00059e-05   0   -8.47033e-22   0   -4.23516e-22
2.8339  2.84131e-05   -0.00485655   0.0196736   0.00296342   -4.69198e-06   1.00261e-05   0   -8.47033e-22   0   -6.35275e-22
2.83  2.84314e-05   -0.00489031   0.0197075   0.00296343   -4.71225e-06   1.00464e-05   0   -8.47033e-22   1.69407e-21   -4.23516e-22
2.8261  2.84498e-05   -0.00492421   0.0197415   0.00296345   -4.7326e-06   1.00668e-05   0   0   0   -4.23516e-22
2.8222  2.84683e-05   -0.00495825   0.0197756   0.00296347   -4.75303e-06   1.00873e-05   0   -8.47033e-22   -1.69407e-21   0
2.8183  2.84869e-05   -0.00499243   0.0198099   0.00296349   -4.77355e-06   1.01078e-05   0   -8.47033e-22   0   -4.23516e-22
2.8144  2.85055e-05   -0.00502675   0.0198443   0.0029635   -4.79415e-06   1.01285e-05   0   -8.47033e-22   0   -4.23516e-22
2.8105  2.85243e-05   -0.00506122   0.0198788   0.00296352   -4.81484e-06   1.01492e-05   0   0   -1.69407e-21   -4.23516e-22
2.8066  2.85431e-05   -0.00509582   0.0199135   0.00296354   -4.83562e-06   1.017e-05   0   -8.47033e-22   0   -6.35275e-22
2.8027  2.8562e-05   -0.00513058   0.0199484   0.00296356   -4.85648e-06   1.01909e-05   0   -8.47033e-22   0   -6.35275e-22
2.7988  2.8581e-05   -0.00516547   0.0199834   0.00296358   -4.87743e-06   1.02119e-05   0   -8.47033e-22   1.69407e-21   -6.35275e-22
2.7949  2.86e-05   -0.00520052   0.0200185   0.0029636   -4.89847e-06   1.02329e-05   0   0   -1.69407e-21   -4.23516e-22
2.791  2.86192e-05   -0.00523571   0.0200538   0.00296361   -4.91959e-06   1.02541e-05   0   0   -1.69407e-21   0
2.7871  2.86384e-05   -0.00527105   0.0200892   0.00296363   -4.94081e-06   1.02753e-05   0   0   -1.69407e-21   -4.23516e-22
2.7832  2.86577e-05   -0.00530653   0.0201248   0.00296365   -4.96211e-06   1.02967e-05   0   -8.47033e-22   0   -4.23516e-22
2.7793  2.86771e-05   -0.00534217   0.0201605   0.00296367   -4.9835e-06   1.03181e-05   0   0   0   -2.11758e-22
2.7754  2.86966e-05   -0.00537796   0.0201964   0.00296369   -5.00499e-06   1.03396e-05   0   0   0   -2.11758e-22
2.7715  2.87162e-05   -0.00541389   0.0202324   0.00296371   -5.02656e-06   1.03612e-05   0   -8.47033e-22   1.69407e-21   -4.23516e-22
2.7676  2.87358e-05   -0.00544998   0.0202686   0.00296373   -5.04822e-06   1.03829e-05   0   -1.69407e-21   1.69407e-21   -6.35275e-22
2.7637  2.87555e-05   -0.00548622   0.020305   0.00296375   -5.06998e-06   1.04047e-05   0   0   0   -2.11758e-22
2.7598  2.87754e-05   -0.00552262   0.0203414   0.00296377   -5.09183e-06   1.04266e-05   0   0   0   -4.23516e-22
2.7559  2.87953e-05   -0.00555917   0.0203781   0.00296378   -5.11377e-06   1.04486e-05   0   0   0   -4.23516e-22
2.752  2.88152e-05   -0.00559587   0.0204149   0.0029638   -5.13581e-06   1.04707e-05   0   -8.47033e-22   1.69407e-21   -4.23516e-22
2.7481  2.88353e-05   -0.00563273   0.0204519   0.00296382   -5.15793e-06   1.04928e-05   0   -8.47033e-22   0   -4.23516e-22
2.7442  2.88555e-05   -0.00566975   0.020489   0.00296384   -5.18016e-06   1.05151e-05   0   0   0   -4.23516e-22
2.7403  2.88757e-05   -0.00570693   0.0205262   0.00296386   -5.20248e-06   1.05374e-05   0   -8.47033e-22   1.69407e-21   0
2.7364  2.88961e-05   -0.00574426   0.0205637   0.00296388   -5.22489e-06   1.05599e-05   0   0   -1.69407e-21   -2.11758e-22
2.7325  2.89165e-05   -0.00578176   0.0206013   0.0029639   -5.2474e-06   1.05824e-05   0   -8.47033e-22   -1.69407e-21   -4.23516e-22
2.7286  2.8937e-05   -0.00581941   0.020639   0.00296392   -5.27e-06   1.06051e-05   0   -8.47033e-22   -1.69407e-21   -6.35275e-22
2.7247  2.89576e-05   -0.00585723   0.020677   0.00296394   -5.29271e-06   1.06278e-05   0   -8.47033e-22   0   -8.47033e-22
2.7208  2.89783e-05   -0.00589521   0.020715   0.00296396   -5.31551e-06   1.06506e-05   0   -1.69407e-21   0   -2.11758e-22
2.7169  2.8999e-05   -0.00593335   0.0207533   0.00296398   -5.3384e-06   1.06736e-05   0   -8.47033e-22   0   -6.35275e-22
2.713  2.90199e-05   -0.00597166   0.0207917   0.00296401   -5.3614e-06   1.06966e-05   0   -8.47033e-22   0   -4.23516e-22
2.7091  2.90409e-05   -0.00601013   0.0208303   0.00296403   -5.3845e-06   1.07197e-05   0   -8.47033e-22   1.69407e-21   -4.23516e-22
2.7052  2.90619e-05   -0.00604877   0.020869   0.00296405   -5.40769e-06   1.0743e-05   0   -8.47033e-22   0   -6.35275e-22
2.7013  2.9083e-05   -0.00608758   0.0209079   0.00296407   -5.43099e-06   1.07663e-05   0   -1.69407e-21   1.69407e-21   -8.47033e-22
2.6974  2.91043e-05   -0.00612656   0.020947   0.00296409   -5.45439e-06   1.07897e-05   0   -8.47033e-22   1.69407e-21   -4.23516e-22
2.6935  2.91256e-05   -0.0061657   0.0209863   0.00296411   -5.47789e-06   1.08133e-05   0   -8.47033e-22   -1.69407e-21   -6.35275e-22
2.6896  2.9147e-05   -0.00620501   0.0210257   0.00296413   -5.50149e-06   1.08369e-05   0   -8.47033e-22   0   -6.35275e-22
2.6857  2.91685e-05   -0.0062445   0.0210653   0.00296415   -5.52519e-06   1.08607e-05   0   0   0   -2.11758e-22
2.6818  2.91901e-05   -0.00628416   0.021105   0.00296418   -5.549e-06   1.08845e-05   0   0   0   -4.23516e-22
2.6779  2.92118e-05   -0.00632399   0.021145   0.0029642   -5.57291e-06   1.09085e-05   0   -8.47033e-22   0   -6.35275e-22
2.674  2.92336e-05   -0.00636399   0.0211851   0.00296422   -5.59693e-06   1.09325e-05   0   -8.47033e-22   0   -6.35275e-22
2.6701  2.92554e-05   -0.00640417   0.0212254   0.00296424   -5.62105e-06   1.09567e-05   0   -8.47033e-22   0   0
2.6662  2.92774e-05   -0.00644453   0.0212658   0.00296426   -5.64527e-06   1.09809e-05   0   0   0   -2.11758e-22
2.6623  2.92995e-05   -0.00648506   0.0213065   0.00296429   -5.66961e-06   1.10053e-05   0   0   -1.69407e-21   -4.23516e-22
2.6584  2.93216e-05   -0.00652577   0.0213473   0.00296431   -5.69405e-06   1.10298e-05   0   0   -1.69407e-21   0
2.6545  2.93439e-05   -0.00656666   0.0213883   0.00296433   -5.7186e-06   1.10544e-05   0   -1.69407e-21   0   -4.23516e-22
2.6506  2.93662e-05   -0.00660774   0.0214295   0.00296435   -5.74325e-06   1.10791e-05   0   -8.47033e-22   0   -8.47033e-22
2.6467  2.93887e-05   -0.00664899   0.0214709   0.00296438   -5.76802e-06   1.11039e-05   0   0   0   -2.11758e-22
2.6428  2.94112e-05   -0.00669042   0.0215124   0.0029644   -5.79289e-06   1.11288e-05   0   -8.47033e-22   0   -4.23516e-22
2.6389  2.94339e-05   -0.00673204   0.0215542   0.00296442   -5.81788e-06   1.11538e-05   0   -8.47033e-22   0   -8.47033e-22
2.635  2.94566e-05   -0.00677385   0.0215961   0.00296444   -5.84298e-06   1.1179e-05   0   0   1.69407e-21   -8.47033e-22
2.6311  2.94794e-05   -0.00681584   0.0216382   0.00296447   -5.86818e-06   1.12042e-05   0   -8.47033e-22   0   -6.35275e-22
2.6272  2.95024e-05   -0.00685801   0.0216805   0.00296449   -5.8935e-06   1.12296e-05   0   -1.69407e-21   0   -6.35275e-22
2.6233  2.95254e-05   -0.00690038   0.021723   0.00296452   -5.91894e-06   1.12551e-05   0   0   1.69407e-21   -6.35275e-22
2.6194  2.95485e-05   -0.00694293   0.0217656   0.00296454   -5.94448e-06   1.12807e-05   0   -8.47033e-22   -1.69407e-21   0
2.6155  2.95718e-05   -0.00698568   0.0218085   0.00296456   -5.97014e-06   1.13064e-05   0   -8.47033e-22   0   0
2.6116  2.95951e-05   -0.00702861   0.0218515   0.00296459   -5.99592e-06   1.13322e-05   0   -1.69407e-21   1.69407e-21   -4.23516e-22
2.6077  2.96185e-05   -0.00707174   0.0218948   0.00296461   -6.02181e-06   1.13581e-05   0   -8.47033e-22   1.69407e-21   -6.35275e-22
2.6038  2.96421e-05   -0.00711506   0.0219382   0.00296464   -6.04782e-06   1.13842e-05   0   -8.47033e-22   0   -2.11758e-22
2.5999  2.96657e-05   -0.00715858   0.0219819   0.00296466   -6.07394e-06   1.14103e-05   0   -8.47033e-22   0   -2.11758e-22
2.596  2.96895e-05   -0.00720229   0.0220257   0.00296468   -6.10018e-06   1.14366e-05   0   0   1.69407e-21   -4.23516e-22
2.5921  2.97133e-05   -0.0072462   0.0220697   0.00296471   -6.12654e-06   1.1463e-05   0   0   -1.69407e-21   -4.23516e-22
2.5882  2.97372e-05   -0.00729031   0.022114   0.00296473   -6.15302e-06   1.14895e-05   0   -1.69407e-21   0   -4.23516e-22
2.5843  2.97613e-05   -0.00733461   0.0221584   0.00296476   -6.17962e-06   1.15162e-05   0   -8.47033e-22   0   -4.23516e-22
2.5804  2.97854e-05   -0.00737912   0.022203   0.00296478   -6.20634e-06   1.1543e-05   0   0   -1.69407e-21   -4.23516e-22
2.5765  2.98097e-05   -0.00742383   0.0222479   0.00296481   -6.23319e-06   1.15698e-05   0   -8.47033e-22   1.69407e-21   -6.35275e-22
2.5726  2.98341e-05   -0.00746875   0.0222929   0.00296484   -6.26015e-06   1.15969e-05   0   -8.47033e-22   0   -4.23516e-22
2.5687  2.98585e-05   -0.00751386   0.0223382   0.00296486   -6.28724e-06   1.1624e-05   0   -8.47033e-22   0   -4.23516e-22
2.5648  2.98831e-05   -0.00755919   0.0223836   0.00296489   -6.31445e-06   1.16512e-05   0   -8.47033e-22   0   -4.23516e-22
2.5609  2.99078e-05   -0.00760472   0.0224293   0.00296491   -6.34178e-06   1.16786e-05   0   0   -1.69407e-21   -4.23516e-22
2.557  2.99326e-05   -0.00765046   0.0224752   0.00296494   -6.36924e-06   1.17061e-05   0   0   0   -4.23516e-22
2.5531  2.99575e-05   -0.00769641   0.0225212   0.00296497   -6.39682e-06   1.17338e-05   0   -1.69407e-21   0   -4.23516e-22
2.5492  2.99825e-05   -0.00774256   0.0225675   0.00296499   -6.42453e-06   1.17615e-05   0   0   0   -4.23516e-22
2.5453  3.00076e-05   -0.00778894   0.022614   0.00296502   -6.45237e-06   1.17894e-05   0   -8.47033e-22   0   -4.23516e-22
2.5414  3.00328e-05   -0.00783552   0.0226607   0.00296505   -6.48034e-06   1.18174e-05   0   -8.47033e-22   0   -6.35275e-22
2.5375  3.00581e-05   -0.00788232   0.0227077   0.00296507   -6.50844e-06   1.18456e-05   0   -8.47033e-22   0   -8.47033e-22
2.5336  3.00836e-05   -0.00792933   0.0227548   0.0029651   -6.53666e-06   1.18738e-05   0   0   0   -4.23516e-22
2.5297  3.01091e-05   -0.00797657   0.0228022   0.00296513   -6.56502e-06   1.19022e-05   0   -8.47033e-22   0   -2.11758e-22
2.5258  3.01348e-05   -0.00802402   0.0228498   0.00296515   -6.5935e-06   1.19308e-05   0   -8.47033e-22   0   -6.35275e-22
2.5219  3.01605e-05   -0.00807169   0.0228976   0.00296518   -6.62212e-06   1.19595e-05   0   -8.47033e-22   1.69407e-21   -6.35275e-22
2.518  3.01864e-05   -0.00811958   0.0229456   0.00296521   -6.65088e-06   1.19883e-05   0   0   1.69407e-21   -4.23516e-22
2.5141  3.02124e-05   -0.0081677   0.0229939   0.00296524   -6.67976e-06   1.20172e-05   0   -8.47033e-22   0   -4.23516e-22
2.5102  3.02385e-05   -0.00821604   0.0230424   0.00296527   -6.70878e-06   1.20463e-05   0   -8.47033e-22   0   -6.35275e-22
2.5063  3.02647e-05   -0.0082646   0.0230911   0.00296529   -6.73794e-06   1.20755e-05   0   -8.47033e-22   0   -2.11758e-22
2.5024  3.02911e-05   -0.00831339   0.02314   0.00296532   -6.76723e-06   1.21048e-05   0   0   -1.69407e-21   -2.11758e-22
2.4985  3.03175e-05   -0.00836241   0.0231892   0.00296535   -6.79666e-06   1.21343e-05   0   0   0   -6.35275e-22
2.4946  3.03441e-05   -0.00841166   0.0232386   0.00296538   -6.82623e-06   1.21639e-05   0   0   0   -2.11758e-22
2.4907  3.03708e-05   -0.00846115   0.0232882   0.00296541   -6.85593e-06   1.21937e-05   0   0   0   -4.23516e-22
